"sep=;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
post_name;post_title;post_status;post_content;post_excerpt;post_author;post_parent;post_date;comment_status;ping_status;post_image;ait-items;ait-locations;subtitle;featuredItem;headerImage;headerHeight;address;latitude;longitude;streetview;telephone;telephoneAdditional@number;email;showEmail;contactOwnerBtn;web;webLinkLabel;displayOpeningHours;openingHoursMonday;openingHoursTuesday;openingHoursWednesday;openingHoursThursday;openingHoursFriday;openingHoursSaturday;openingHoursSunday;openingHoursNote;displaySocialIcons;socialIconsOpenInNewWindow;socialIcons@icon;socialIcons@link;displayGallery;gallery@title;gallery@image;displayFeatures;features@icon;features@text;features@desc
tomasz-janowski;Tomasz Janowski;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/462418160/Homer_resize_400x400.jpg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/Tomson31|https://linkedin.com/in/tomaszjanowski;1;;;0;;;
kamran-jebreili;Kamran Jebreili;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://abs.twimg.com/sticky/default_profile_images/default_profile_6_400x400.png;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/KamranJebreili|https://facebook.com/kamran.jebreili?fref=ts|https://linkedin.com/pub/kamran-jebreili/19/678/36;1;;;0;;;
ralph-jennings;Ralph Jennings;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/378800000107501297/d841dacf36ee6bd839caaa6b8a683ef9_400x400.jpeg;world|journalism|journalist;china;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/laowiseass;1;;;0;;;
ho-nam-jeong;Ho Nam Jeong;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
sara-jerving;Sara Jerving;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/437757130469163008/dn4P9GYP_400x400.jpeg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/sarajerving|https://linkedin.com/in/sara-jerving-26b2651;1;;;0;;;
preeti-jha;Preeti Jha;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/721203759255191552/LgmhMX7W_400x400.jpg;world|journalism|journalist;southeast-asia;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/PreetiJha|https://th.linkedin.com/pub/preeti-jha/22/498/681;1;;;0;;;
reji-john;Reji John;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/705216070030913536/1fY0UiDP_400x400.jpg;world|journalism|journalist;india;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/reji_john|https://facebook.com/reji.john.3762|https://linkedin.com/in/reji-john-1b89b;1;;;0;;;
jesse-johnson;Jesse Johnson;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://s3.amazonaws.com/media.muckrack.com/profile/images/339689/402303_10156481403175220_7680921731244404072_n.jpg.256x256_q100_crop-smart.jpg;world|journalism|journalist;japan;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/jljzen|https://facebook.com/jess.johnsoninjapan|https://linkedin.com/in/jesse-johnson-aa25183;1;;;0;;;
kay-johnson;Kay Johnson;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/425328236/kay_in_boat_facebook_2_400x400.jpg;world|journalism|journalist;afghanistan;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/kayinkabul|https://in.linkedin.com/pub/kay-johnson/4/69a/6;1;;;0;;;
paul-johnson-2;Paul Johnson;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1431258485/PAUL_JOHNSON_SQUARE_400x400.jpg;world|journalism|journalist;canada|china;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/PJohnsonGlobal;1;;;0;;;
nicole-johnston;Nicole Johnston;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/378800000087438054/34311533661862a96326e8816c3b55ed_400x400.jpeg;world|journalism|journalist;middle-east;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/nicolejohno|https://facebook.com/nicolealjazeera?ref=aymt_homepage_panel|https://linkedin.com/in/nicole-johnston-1712a74;1;;;0;;;
sarah-jones-5;Sarah Jones;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/727855269905051648/qPGKdPb__400x400.jpg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus|fa-tumblr;http://twitter.com/SarahJReports|https://facebook.com/pages/Sarah-Jones-Reports/11257499877837|http://linkedin.com/in/sarahjonesreports|http://flickr.com/photos/sarahjreports/|https://plus.google.com/app/contacts/mp/84/#:v=pc&g=15666146111434912|http://sarahjonesreports.tumblr.com/;1;;;0;;;
jitendra-joshi;Jitendra Joshi;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/519861728784297985/GJ27js0__400x400.jpeg;world|journalism|journalist;china;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/jitjoshi|https://linkedin.com/pub/jitendra-joshi/2/99/6a6;1;;;0;;;
lucy-kafanov;Lucy Kafanov;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/687637060891578368/ltfg_vsh_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/LucyKafanov;1;;;0;;;
yuri-kageyama;Yuri Kageyama;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://s3.amazonaws.com/media.muckrack.com/profile/images/103616/SFJAZZ2.jpeg.256x256_q100_crop-smart.jpg;world|journalism|journalist;japan;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-foursquare;http://twitter.com/yurikageyama|https://facebook.com/yuri.kageyama.9|https://linkedin.com/pub/yuri-kageyama/31/5a2/26|https://foursquare.com/user/544498;1;;;0;;;
carrie-kahn;Carrie Kahn;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1132523625/ckahn.1204_400x400.jpg;world|journalism|journalist;mexico|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/ckahn|https://facebook.com/carrie.kahn.94|https://linkedin.com/in/carrie-kahn-81995719;1;;;0;;;
joe-kahn;Joe Kahn;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/496411003156848640/QaHy3Z8x_400x400.jpeg;world|journalism|journalist;metro-new-york|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/nycscribe|https://linkedin.com/pub/joe-kahn/36/116/854;1;;;0;;;
annemarie-kammerlander;Annemarie Kammerlander;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
ron-kampeas;Ron Kampeas;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/544624038497095683/Zs-DP9jd_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/kampeas|https://facebook.com/kampeas|https://linkedin.com/in/ron-kampeas-59b5239|https://flickr.com/people/kampeas;1;;;0;;;
ammu-kannampilly;Ammu Kannampilly;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://s3.amazonaws.com/media.muckrack.com/profile_images/2768702_300.jpg.256x256_q100_crop-smart.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/akannampilly|https://facebook.com/ammu.kannampilly|http://linkedin.com/in/ammukannampilly;1;;;0;;;
james-kanter;James Kanter;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2810564722/de83a8f716b7c9ec40772c95918e02ea_400x400.png;world|journalism|journalist;belgium|united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/jameskanter|https://linkedin.com/in/james-kanter-2258b7a;1;;;0;;;
costas-kantouris;Costas Kantouris;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/378800000097584870/31cc7b42c5348de76787bb65fd1a02ed_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/CostasKantouris;1;;;0;;;
anup-kaphle;Anup Kaphle;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/692399293861236736/DGAb4Cl7_400x400.jpg;world|journalism|journalist;metro-dc;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/AnupKaphle|http://facebook.com/anupkaphle|https://linkedin.com/in/anupkaphle;1;;;0;;;
kenneth-kaplan;Kenneth Kaplan;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/646319840/KKMUG1_400x400.JPG;world|journalism|journalist;middle-east;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/KennethHKaplan1|https://linkedin.com/in/kekaplan;1;;;0;;;
almin-karamehmedovic;Almin Karamehmedovic;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/540346235421720577/j9plI6w-_400x400.jpeg;world|journalism|journalist;metro-new-york|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus;http://twitter.com/karameha|https://facebook.com/almin.karamehmedovic?fref=nf|https://linkedin.com/in/almin-karamehmedovic-7b79b4|https://plus.google.com/13286166959255935/about;1;;;0;;;
monna-kashfi;Monna Kashfi;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/378800000332186823/5685a102bfc2c23ac52e550f43f0a6c9_400x400.jpeg;world|journalism|journalist;united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/MonnaKashfi;1;;;0;;;
alan-kasujja;Alan Kasujja;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/764839484936581121/qQbEs1Nw_400x400.jpg;world|journalism|journalist;africa;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-foursquare;http://twitter.com/kasujja|https://foursquare.com/user/13995837;1;;;0;;;
gregory-katz;Gregory Katz;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1283964016/greg_katz_jpeg_mugshot_400x400.JPG;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/Gregory_P_Katz;1;;;0;;;
heena-kausar;Heena Kausar;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/734738989492604929/pGtTVPCt_400x400.jpg;world|journalism|journalist;india;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/heenakausar19|https://linkedin.com/pub/heena-kausar/33/aa7/982;1;;;0;;;
silbli-chowdhury-kayes;Silbli Chowdhury Kayes;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
judy-keen;Judy Keen;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2593050292/pc5ybv442vzbklxf029s_400x400.jpeg;world|journalism|journalist;metro-minneapolis-st-paul|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/judykeen|https://facebook.com/judith.keen|https://linkedin.com/in/judy-keen-ba1748;1;;;0;;;
herb-keinon;Herb Keinon;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1921814775/Keinon_Herb_portrait_400x400.jpg;world|journalism|journalist;israel;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/HerbKeinon|https://linkedin.com/in/herb-keinon-588941;1;;;0;;;
aidan-kelly;Aidan Kelly;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/580531620228276224/3o5ycaR7_400x400.jpg;world|journalism|journalist;ireland;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/Aidan_UTV|https://linkedin.com/in/aidank;1;;;0;;;
mark-kelly;Mark Kelly;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/536626396508860416/5qCsWoX7_400x400.jpeg;world|journalism|journalist;africa|middle-east|united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus|fa-youtube;http://twitter.com/movingpictureTV|https://facebook.com/movingpictureTV|https://linkedin.com/in/movingpicturetv|https://flickr.com/people/movingpictureTV|https://plus.google.com/u//184765733736438431|https://youtube.com/user/movingpictureTV;1;;;0;;;
nicola-kelly;Nicola Kelly;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/766712001364160515/m3f_mXvo_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|fa-instragram;http://twitter.com/mllenicolakelly|https://linkedin.com/in/nicola-kelly-14223b?trk=nav_responsive_tab_profile_pic|https://instagram.com/mllenicolakelly/;1;;;0;;;
sarah-kelly;Sarah Kelly;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/613741821206884352/1M4bmHuN_400x400.jpg;world|journalism|journalist;germany;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/SarahKellyTV|https://linkedin.com/pub/sarah-kelly/1a/b94/294;1;;;0;;;
adrian-kennedy;Adrian Kennedy;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/709054317563666432/j_eVEZfO_400x400.jpg;world|journalism|journalist;germany;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|;http://twitter.com/kennedyinberlin|https://facebook.com/adrian.kennedy2?ref=tn_tnmn;1;;;0;;;
david-kenner;David Kenner;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/561591988844130304/-12Nmmjz_400x400.jpeg;world|journalism|journalist;middle-east|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/DavidKenner|https://linkedin.com/in/david-kenner-6bba35;1;;;0;;;
imran-khan;Imran Khan;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/602892481764716544/LvaVRG3S_400x400.jpg;world|journalism|journalist;middle-east;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/ajimran|https://kw.linkedin.com/pub/imran-khan/53/a67/94a;1;;;0;;;
said-khatib;Said Khatib;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2642964078/ce0b66fa39ba8c5b974e0b620e4c8170_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/saidkhatib|https://linkedin.com/pub/said-khatib/63/aa5/81b;1;;;0;;;
abdelhakim-khirane;Abdelhakim Khirane;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
zeina-khodr;Zeina Khodr;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/701487592236306432/nYLSgZxl_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|fa-youtube|fa-facebook;http://twitter.com/ZeinakhodrAljaz|https://linkedin.com/in/zeinakhodr|https://youtube.com/user/results|https://facebook.com/Zeina-Khodr-15157719927738/;1;;;0;;;
parisa-khosravi;Parisa Khosravi;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2160052428/Parisa_Khosravi_for_Twitter_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus;http://twitter.com/ParisaCNN|https://facebook.com/parisa.khosravi|http://linkedin.com/in/parisakhosravi|https://plus.google.com/u//188676634629936257;1;;;0;;;
mridu-khullar;Mridu Khullar;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/692093589187358723/qRMRWS6m_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-google-plus|fa-youtube;http://twitter.com/mridukhullar|https://facebook.com/mridukhullar|https://linkedin.com/in/mridukhullar|https://flickr.com/people/mridu|https://plus.google.com/u//+MriduKhullarRelph|https://youtube.com/user/mridukhullar;1;;;0;;;
kylene-kiang;Kylene Kiang;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2633577950/fce1e83f8c6a0ca6ba6743ef82c35fb6_400x400.png;world|journalism|journalist;metro-dc;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/kkiang|https://facebook.com/kylene.kiang|https://linkedin.com/in/kylene-kiang-498b7b11;1;;;0;;;
pete-kiehart;Pete Kiehart;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/465897377971183616/NtaJHC3m_400x400.jpeg;world|journalism|journalist;russia;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|fa-tumblr;http://twitter.com/Kiehart|https://facebook.com/kiehart|https://ua.linkedin.com/in/kiehart|http://kiehart.tumblr.com/;1;;;0;;;
marc-kilstein;Marc Kilstein;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/3274082581/32b74e0a355bb4f3611e7c6b6b7028ec_400x400.png;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/MarcKilstein;1;;;0;;;
ariana-king;Ariana King;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/667467390930837504/NlaNzm7b_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/ariananking;1;;;0;;;
barry-king;Barry King;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/735710923168481280/90_fRZ4M_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/Bazking8|https://linkedin.com/in/barry-king-42b8155;1;;;0;;;
jessica-king-2;Jessica King;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/770834116925358080/vV-dw2-T_400x400.jpg;world|journalism|journalist;africa|united-states|united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/jessCNN|https://facebook.com/492457|https://linkedin.com/in/ps1819grits;1;;;0;;;
foster-klug;Foster Klug;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/771547761405681664/7EmmaKRT_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/APklug;1;;;0;;;
debora-knapp;Debora Knapp;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/3765969347/eb747ccae4d7a152b70daa470436312e_400x400.jpeg;world|journalism|journalist;united-states|united-states-regional;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/DebKnappKATU|https://facebook.com/DebKnappKATU/?fref=ts|https://linkedin.com/in/deb-knapp-5639bab4;1;;;0;;;
rob-koenig;Rob Koenig;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/685600120289628160/KQzxmjb4_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/robkoenig|https://linkedin.com/pub/rob-koenig/1/554/4b4;1;;;0;;;
elizabeth-koh;Elizabeth Koh;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/730007618941558785/9zrUwS6f_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter;http://twitter.com/elizabethrkoh;1;;;0;;;
kenichi-komatsu;Kenichi Komatsu;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
julian-kossoff;Julian Kossoff;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/1146709501/madoff_400x400.jpg;world|journalism|journalist;united-kingdom;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/juliankossoff|https://linkedin.com/pub/julian-kossoff/1b/179/aa;1;;;0;;;
kara-kostanich;Kara Kostanich;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/625253794956185600/LHvzqiiP_400x400.jpg;world|journalism|journalist;united-states|united-states-regional;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/KaraKostanich|https://facebook.com/karakostanich|https://linkedin.com/in/karakostanich;1;;;0;;;
kevin-krolicki;Kevin Krolicki;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2390638824/81kubl7mkgoqn1n7uf1t_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/Krolicki|https://facebook.com/krolicki|https://linkedin.com/in/kevin-krolicki-13881;1;;;0;;;
kremena-krumova;Kremena Krumova;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/3461807925/aee62b8f70a46e74ef440b56e1fcca15_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-facebook|fa-linkedin|;http://twitter.com/KremenaKrumova|https://facebook.com/kremena.krumova.5|https://linkedin.com/in/kremena-krumova-a4b2b181;1;;;0;;;
ismail-kushkush;Isma'il Kushkush;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/706277961658441728/HU6ppSA0_400x400.jpg;world|journalism|journalist;africa;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/ikushkush|https://linkedin.com/pub/isma-il-kushkush/39/a15/865;1;;;0;;;
scott-kwan;Scott Kwan;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://www.gravatar.com/avatar/?d=mm&s=256;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;;;1;;;0;;;
glenda-kwek;Glenda Kwek;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/580313584372047872/Xa7VTx_a_400x400.jpg;world|journalism|journalist;australia;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|fa-tumblr|fa-tumblr;http://twitter.com/curious_scribe|https://linkedin.com/in/glendakwek|http://glendakwek.tumblr.com|http://glendakwek.tumblr.com/;1;;;0;;;
kj-kwon;K.J. Kwon;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/2668590269/c7240d068946cbdeb54b6f6174524b5b_400x400.jpeg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|;http://twitter.com/kjkwonCNN;1;;;0;;;
joel-labi;Joel Labi;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/693819787412140032/rEqIGhgR_400x400.jpg;world|journalism|journalist;;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/JoelLabiCNN|https://linkedin.com/in/joel-labi-7472b825;1;;;0;;;
judith-lachapelle;Judith Lachapelle;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/418027504168087552/V5zr6NfR_400x400.jpeg;world|journalism|journalist;canada;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|fa-foursquare;http://twitter.com/j_lachapelle|https://linkedin.com/in/judith-lachapelle-983919|https://foursquare.com/user/991281;1;;;0;;;
gina-lamb;Gina Lamb;publish;;;1;0;2016-09-13 08:00:00;closed;closed;https://pbs.twimg.com/profile_images/518385224699625472/azllKqZg_400x400.jpeg;world|journalism|journalist;metro-new-york|united-states;;0;;;;1;1;0;;;;0;1;;;0;;;;;;;;;1;1;fa-twitter|fa-linkedin|;http://twitter.com/ginahoslerlamb|https://linkedin.com/in/ginalamb;1;;;0;;;
